time;host;consumer_group;cpu;pxqtime;iowait;oth_wait;reqs
2018-12-29 08:00:00;2;fp_dm_prior;0.39871215534559445;0.038239916587551964;0.14391680695886552;0.06253589295565341;0.01759080440596876
2018-12-29 10:00:00;2;fp_dm_prior;0.3992368106391121;0.037902931542538015;0.14411759092048118;0.06243021013477673;0.017454648238824755
2018-12-29 12:00:00;2;fp_dm_prior;0.3997614659326296;0.037565946497524094;0.14431837488209684;0.06232452731390006;0.017318492071680777
2018-12-29 14:00:00;2;fp_dm_prior;0.40028612122614715;0.0372289614525102;0.14451915884371247;0.06221884449302338;0.017182335904536786
2018-12-29 16:00:00;2;fp_dm_prior;0.4008107765196648;0.03689197640749625;0.14471994280532813;0.0621131616721467;0.01704617973739278
2018-12-29 18:00:00;2;fp_dm_prior;0.4013354318131823;0.03655499136248236;0.1449207267669438;0.06200747885127002;0.016910023570248796
2018-12-29 20:00:00;2;fp_dm_prior;0.40175123107137384;0.036264674387983725;0.1451215106224761;0.061901898492863316;0.01682190526273309
2018-12-29 22:00:00;2;fp_dm_prior;0.4021670303295653;0.03597435741348515;0.14532229447800837;0.06179631813445663;0.016733786955217392
2018-12-30 00:00:00;2;fp_dm_prior;0.4025828295877567;0.03568404043898657;0.14552307833354064;0.06169073777604994;0.0166456686477017
2018-12-30 02:00:00;2;fp_dm_prior;0.4029986288459482;0.035393723464487936;0.14572386218907293;0.06158515741764324;0.016557550340185995
2018-12-30 04:00:00;2;fp_dm_prior;0.40341442810413963;0.03510340648998936;0.1459246460446052;0.061479577059236554;0.016469432032670296
2018-12-30 06:00:00;2;fp_dm_prior;0.40383022736233115;0.034813089515490725;0.14612542990013752;0.06137399670082985;0.01638131372515459
2018-12-30 16:00:00;2;fp_dm_prior;0.40590922365328846;0.03336150464299775;0.1471293491777989;0.060846094908796375;0.01594072218757609
2018-12-30 18:00:00;2;fp_dm_prior;0.40632502291147987;0.03307118766849915;0.14733013303333117;0.06074051455038969;0.015852603880060392
2018-12-30 20:00:00;2;fp_dm_prior;0.40674082216967133;0.03278087069400057;0.14753091688886347;0.060634934191983;0.0157644855725447
2018-12-30 22:00:00;2;fp_dm_prior;0.4071566214278628;0.03249055371950196;0.14773170074439576;0.0605293538335763;0.015676367265028995
2018-12-31 00:00:00;2;fp_dm_prior;0.40757242068605426;0.03220023674500336;0.14793248459992803;0.06042377347516961;0.015588248957513297
2018-12-31 02:00:00;2;fp_dm_prior;0.4079882199442457;0.03190991977050478;0.1481332684554603;0.060318193116762925;0.015500130649997598
2018-12-31 04:00:00;2;fp_dm_prior;0.4084040192024372;0.03161960279600615;0.1483340523109926;0.060212612758356224;0.015412012342481893
2018-12-31 06:00:00;2;fp_dm_prior;0.40881981846062865;0.03132928582150757;0.14853483616652485;0.06010703239994952;0.015323894034966201
2018-12-31 08:00:00;2;fp_dm_prior;0.4092356177188201;0.031038968847008963;0.14873562002205715;0.06000145204154282;0.015235775727450496
2018-12-31 10:00:00;2;fp_dm_prior;0.4096514169770116;0.030748651872510357;0.14893640387758944;0.059895871683136134;0.01514765741993479
2018-12-31 12:00:00;2;fp_dm_prior;0.410067216235203;0.03045833489801178;0.1491371877331217;0.05979029132472945;0.015059539112419099
2018-12-31 14:00:00;2;fp_dm_prior;0.4104830154933945;0.030168017923513174;0.149337971588654;0.059684710966322746;0.014971420804903393
2018-12-31 16:00:00;2;fp_dm_prior;0.41089881475158596;0.02987770094901457;0.14953875544418627;0.05957913060791606;0.014883302497387702
2018-12-31 18:00:00;2;fp_dm_prior;0.4113146140097774;0.029587383974515963;0.14973953929971856;0.05947355024950936;0.014795184189871996
2018-12-31 20:00:00;2;fp_dm_prior;0.4117304132679689;0.029297067000017385;0.14994032315525083;0.05936796989110267;0.01470706588235629
2018-12-31 22:00:00;2;fp_dm_prior;0.4121462125261603;0.02900675002551878;0.15014110701078312;0.05926238953269597;0.014618947574840599
2019-01-01 00:00:00;2;fp_dm_prior;0.4125620117843518;0.028716433051020174;0.15034189086631541;0.05915680917428927;0.014530829267324893
2019-01-01 02:00:00;2;fp_dm_prior;0.4129778110425432;0.028426116076521596;0.15054267472184768;0.05905122881588258;0.014442710959809202
2019-01-01 04:00:00;2;fp_dm_prior;0.41339361030073474;0.028135799102022963;0.15074345857737997;0.05894564845747588;0.014354592652293496
2019-01-01 06:00:00;2;fp_dm_prior;0.4138094095589262;0.027845482127524385;0.15094424243291224;0.05884006809906919;0.01426647434477779
2019-01-01 08:00:00;2;fp_dm_prior;0.4142252088171176;0.027555165153025807;0.1511450262884445;0.058734487740662505;0.0141783560372621
2019-01-01 10:00:00;2;fp_dm_prior;0.4146410080753091;0.027264848178527173;0.1513458101439768;0.058628907382255804;0.014090237729746394
2019-01-01 12:00:00;2;fp_dm_prior;0.41505680733350053;0.026974531204028568;0.15154659399950907;0.05852332702384911;0.014002119422230695
2019-01-01 14:00:00;2;fp_dm_prior;0.41536257910800084;0.026769880366381088;0.15174737767873883;0.05844881653665538;0.013960556668854096
2019-01-01 16:00:00;2;fp_dm_prior;0.4156683508825011;0.026565229528733636;0.15194816135796857;0.05837430604946166;0.0139189939154775
2019-01-01 18:00:00;2;fp_dm_prior;0.41597412265700134;0.026360578691086156;0.1521489450371983;0.058299795562267935;0.013877431162100905
2019-01-01 20:00:00;2;fp_dm_prior;0.41627989443150165;0.026155927853438676;0.15234972871642805;0.058225285075074205;0.013835868408724306
2019-01-01 22:00:00;2;fp_dm_prior;0.4165856662060019;0.025951277015791197;0.15255051239565778;0.05815077458788048;0.01379430565534771
2019-01-02 00:00:00;2;fp_dm_prior;0.41689143798050216;0.025746626178143717;0.15275129607488752;0.05807626410068677;0.013752742901971114
2019-01-02 02:00:00;2;fp_dm_prior;0.41719720975500246;0.025541975340496237;0.1529520797541173;0.05800175361349304;0.013711180148594515
2019-01-02 04:00:00;2;fp_dm_prior;0.4175029815295027;0.025337324502848785;0.15315286343334703;0.057927243126299315;0.01366961739521792
2019-01-02 06:00:00;2;fp_dm_prior;0.417808753304003;0.025132673665201277;0.1533536471125768;0.057852732639105585;0.01362805464184132
2019-01-02 08:00:00;2;fp_dm_prior;0.4181145250785033;0.024928022827553825;0.15355443079180653;0.05777822215191186;0.013586491888464725
2019-01-02 10:00:00;2;fp_dm_prior;0.4184202968530035;0.024723371989906345;0.15375521447103624;0.05770371166471814;0.013544929135088132
2019-01-02 12:00:00;2;fp_dm_prior;0.41872606862750383;0.024518721152258866;0.153955998150266;0.05762920117752441;0.01350336638171153
2019-01-02 14:00:00;2;fp_dm_prior;0.4190318404020041;0.024314070314611386;0.15415678182949574;0.057554690690330694;0.013461803628334938
2019-01-02 16:00:00;2;fp_dm_prior;0.4193376121765044;0.024109419476963906;0.1543575655087255;0.05748018020313696;0.013420240874958335
2019-01-02 18:00:00;2;fp_dm_prior;0.41964338395100464;0.023904768639316426;0.15455834918795525;0.05740566971594324;0.013378678121581743
2019-01-02 20:00:00;2;fp_dm_prior;0.4199491557255049;0.023700117801668974;0.15475913286718498;0.05733115922874952;0.013337115368205147
2019-01-02 22:00:00;2;fp_dm_prior;0.4202549275000052;0.023495466964021466;0.15495991654641472;0.05725664874155579;0.013295552614828548
2019-01-03 00:00:00;2;fp_dm_prior;0.42056069927450546;0.023290816126374014;0.15516070022564446;0.05718213825436207;0.013253989861451952
2019-01-03 02:00:00;2;fp_dm_prior;0.42086647104900576;0.023086165288726507;0.15536148390487423;0.05710762776716834;0.013212427108075353
2019-01-03 04:00:00;2;fp_dm_prior;0.421172242823506;0.022881514451079055;0.15556226758410396;0.057033117279974614;0.013170864354698757
2019-01-03 06:00:00;2;fp_dm_prior;0.42147801459800627;0.022676863613431575;0.1557630512633337;0.0569586067927809;0.013129301601322162
2019-01-03 08:00:00;2;fp_dm_prior;0.4217837863725066;0.022472212775784095;0.15596383494256347;0.05688409630558717;0.013087738847945563
2019-01-03 10:00:00;2;fp_dm_prior;0.4220895581470068;0.022267561938136615;0.15616461862179318;0.056809585818393446;0.013046176094568967
2019-01-03 12:00:00;2;fp_dm_prior;0.42239532992150713;0.022062911100489135;0.15636540230102294;0.056735075331199716;0.013004613341192368
2019-01-03 14:00:00;2;fp_dm_prior;0.4227011016960074;0.021858260262841656;0.15656618598025268;0.056660564844005994;0.012963050587815772
2019-01-03 16:00:00;2;fp_dm_prior;0.42300687347050764;0.021653609425194204;0.15676696965948242;0.05658605435681227;0.01292148783443918
2019-01-03 18:00:00;2;fp_dm_prior;0.42331264524500795;0.021448958587546696;0.15696775333871218;0.05651154386961854;0.01287992508106258
2019-01-03 20:00:00;2;fp_dm_prior;0.4236184170195082;0.021244307749899244;0.15716853701794192;0.05643703338242482;0.012838362327685982
2019-01-03 22:00:00;2;fp_dm_prior;0.42392418879400845;0.021039656912251764;0.15736932069717163;0.0563625228952311;0.01279679957430939
2019-01-04 00:00:00;2;fp_dm_prior;0.42422996056850876;0.02083500607460427;0.1575701043764014;0.05628801240803737;0.012755236820932788
2019-01-04 02:00:00;2;fp_dm_prior;0.424414099010962;0.020746971450085208;0.15777088790174226;0.05627329823675148;0.012739685944623045
2019-01-04 04:00:00;2;fp_dm_prior;0.42459823745341524;0.020658936825566132;0.15797167142708315;0.05625858406546558;0.0127241350683133
2019-01-04 06:00:00;2;fp_dm_prior;0.4247823758958685;0.020570902201047056;0.15817245495242402;0.05624386989417968;0.012708584192003557
2019-01-04 08:00:00;2;fp_dm_prior;0.4249665143383217;0.020482867576527994;0.15837323847776488;0.056229155722893776;0.012693033315693814
2019-01-04 10:00:00;2;fp_dm_prior;0.425150652780775;0.020394832952008918;0.15857402200310577;0.056214441551607874;0.01267748243938407
2019-01-04 12:00:00;2;fp_dm_prior;0.42533479122322826;0.02030679832748984;0.15877480552844664;0.05619972738032197;0.012661931563074326
2019-01-04 14:00:00;2;fp_dm_prior;0.4255189296656815;0.020218763702970766;0.15897558905378753;0.05618501320903608;0.012646380686764581
2019-01-04 16:00:00;2;fp_dm_prior;0.42570306810813474;0.020130729078451703;0.1591763725791284;0.05617029903775018;0.012630829810454838
2019-01-04 18:00:00;2;fp_dm_prior;0.425887206550588;0.020042694453932627;0.15937715610446926;0.05615558486646428;0.012615278934145095
2019-01-04 20:00:00;2;fp_dm_prior;0.4260713449930412;0.01995465982941355;0.15957793962981012;0.056140870695178376;0.01259972805783535
2019-01-04 22:00:00;2;fp_dm_prior;0.42625548343549446;0.01986662520489449;0.159778723155151;0.05612615652389248;0.012584177181525607
2019-01-05 00:00:00;2;fp_dm_prior;0.4264396218779477;0.019778590580375413;0.15997950668049188;0.05611144235260658;0.012568626305215862
2019-01-05 02:00:00;2;fp_dm_prior;0.42662376032040095;0.019690555955856337;0.16018029020583274;0.05609672818132068;0.01255307542890612
2019-01-05 04:00:00;2;fp_dm_prior;0.4268078987628542;0.019602521331337275;0.1603810737311736;0.05608201401003478;0.012537524552596376
2019-01-05 06:00:00;2;fp_dm_prior;0.42699203720530743;0.0195144867068182;0.1605818572565145;0.05606729983874888;0.012521973676286631
2019-01-05 08:00:00;2;fp_dm_prior;0.42717617564776067;0.019426452082299123;0.16078264078185536;0.05605258566746298;0.012506422799976888
2019-01-05 10:00:00;2;fp_dm_prior;0.42736031409021397;0.019338417457780047;0.16098342430719625;0.05603787149617708;0.012490871923667143
2019-01-05 12:00:00;2;fp_dm_prior;0.4275444525326672;0.019250382833260984;0.16118420783253712;0.05602315732489118;0.0124753210473574
2019-01-05 14:00:00;2;fp_dm_prior;0.4277285909751204;0.019162348208741922;0.16138499135787798;0.056008443153605286;0.012459770171047657
2019-01-05 16:00:00;2;fp_dm_prior;0.4279127294175737;0.019074313584222832;0.16158577488321885;0.055993728982319385;0.012444219294737912
2019-01-05 18:00:00;2;fp_dm_prior;0.42809686786002693;0.01898627895970377;0.1617865584085597;0.055979014811033484;0.01242866841842817
